date,month,year,APN,ANT,AST,BRT,BRV,BRD,BTH,BLB,BOC,BMP,BQC,BWN,BWS,BDP,BIO,BUC,BCL,BTV,CCH,CVE,CMN,CFW,ALM,CPL,CSI,CAS,SLW,CHB,CHY,JNN,CLK,CLA,CGS,CMB,CTG,CYC,MNC,CNV,CUY,MHV,DLV,DNP,DON,DNL,DWN,EPK,ELC,ENR,ENG,FLR,FOL,FRL,FMD,FRD,MIL,GLK,GBR,GBL,PWL,GNT,DAV,HWE,HNS,HID,MEA,HNT,ICH,INL,MMW,INV,IRC,ISB,JCK,ATN,KNT,KRH,KES,LFY,LGT,HMT,HNN,HDG,LVD,TAH,LVY,LRA,LEW,LNG,LGV,CRW,LON,LSB,LWB,CRY,HHL,LYS,SWB,MPL,EDN,MRT,MAT,MHW,MCO,MCS,MMR,MDO,BER,MOR,MRR,NCM,NAT,BUL,MCR,NHG,NML,NCA,ONF,HTH,ORO,LOT,PAR,HVS,PRR,PLL,PNF,PT6,PT7,BIT,PRS,PYM,QUL,RLC,RDN,RLF,RLL,RTD,SDB,SLN,SLS,SNN,SAT,SGB,SNL,SLF,LUS,SPB,SVT,PRU,SGC,SFL,SHA,SHV,SIV,SKN,SLB,SLC,JNK,SOL,SLJ,SLK,SPG,SPM,STP,STG,SCC,STD,SW3,TRM,TAB,TMT,TNM,CLE,TUL,TLC,TWT,UNV,KLM,USL,VIL,TAE,VLP,WRS,WHR,WHI,WSN
2004-12,12,2004,8891,15045,1261,8539,33173,24929,,44142,4800,,,30725,37998,10168,57767,20985,51979,35514,81049,40098,254230,41500,763079,11800,172674,287108,72599,9109,249700,8789,61060,114232,6085,,44350,9080,59030,25173,,1632600,27814,1379000,14683,3710,17740,49120,31079,21400,65627,5008,391157,7850,51900,24675,346192,11000,13840,7341,8663600,16100,42371,27540,5051,11951,14355000,25507,24700,12800,5207,195662,11051,94083,35708,142200,25456,,22884,,,6616,26269,6744,9630,0,3790,47474,13734,4670,39800,113600,34506,19393,18196,44940,69200,2767,4856,24821,13330,786,1016,168423,21265,9275,5877,16189,1434943,3400,3876,190265,7946,458491,292000,95426,1214384,22430,52009,238500,1644209,33267,171250,560400,123510,49800,203618,11693,30359,34519,4912,158825,,12078,23698,4920,58116,33987,4410,8706,28460,17209,31995,14149,1283146,610965,672181,21078,66409,25700,7530,31388,2417193,98004,2120,38448,14520,17493,28802,,9793,7690,,104900,104000,38450,10318,2427,12019,15991,50535,75195,2520,1488123,43504,4308,,161820,244874,28824,17200,65493,,213148,29085,211083,42402
2005-01,1,2005,8891,14638,4246,14884,51391,24403,,58885,5391,,,27700,29835,13530,58410,70487,47864,40827,188856,50116,307452,105700,733949,10810,216248,286338,72436,8750,251400,8887,64030,208000,7922,,41323,12382,70901,33011,996,1658700,36951,1572000,13017,3510,24650,48750,51870,24937,66563,1175,583360,8223,53636,25821,415275,9740,13840,7027,8481400,14570,43002,31340,19355,42733,15119000,36699,18800,13015,5350,220100,9830,130776,36775,184462,30462,,22557,,,11833,31000,23621,17621,8470,3070,66432,14165,10096,43300,124600,19403,20234,15310,51375,77100,3990,4861,72689,14900,787,970,164150,21686,8738,5884,18860,1530993,5792,3639,281130,7885,513577,475000,166460,1339810,22430,51741,249600,1814709,42154,180253,558500,115933,61000,341489,13660,33123,38564,4920,164586,,11973,18609,3972,58222,49652,4180,23976,15900,17130,37354,38491,1810485,797060,1013425,21360,74732,83400,25423,34533,2832031,98608,2140,37834,14951,19400,33623,,10572,6970,,100400,102300,40410,8956,8815,15146,8325,43836,68143,3300,1587582,54183,23550,,172634,353813,30590,26530,54495,,244040,33449,211562,36585
2005-02,2,2005,8891,14805,5999,21960,55471,25211,,82125,4950,,,22600,19610,17520,59010,93178,51201,40399,188397,57619,336580,106400,751681,10679,242227,307970,69304,9490,239900,8991,64190,265000,6667,,24703,17235,71474,33980,6715,1722900,38786,1659000,14312,3530,27950,49170,66078,21300,65433,1197,609202,8404,55240,25798,407907,6950,14140,7113,8264700,14220,43168,31310,31702,57459,15739000,40367,15500,12962,6385,234092,10501,145402,35917,222830,32895,,21050,,,13538,31000,31298,20687,23080,3210,78910,13786,12594,48900,134400,19849,20114,13183,56219,79000,4006,4727,38065,16500,796,987,166769,23703,8394,5826,20940,1576140,9753,3673,304925,7148,575230,565000,194035,1436983,22430,48517,226300,2023476,49716,183400,613400,116909,67800,435277,13296,32486,39368,4970,167409,,12130,25085,3092,63800,48739,3620,24226,6773,13741,40735,35052,1968294,868420,1099874,22410,80634,83900,25777,39240,3168056,123285,2260,38268,14254,25700,39695,,10572,6040,,101100,103000,41910,15428,15116,22558,22346,32719,56519,880,1673924,50355,29556,,167006,349370,30130,32260,36904,,248914,36231,209650,40013
2005-03,3,2005,8891,18239,6155,27268,59817,54320,,118369,12299,,,27504,,26270,59200,127845,,,193222,53220,371740,106800,,11301,250495,289321,73765,9880,228600,8999,69040,314703,10454,,19633,20645,87035,34011,5778,1688900,39773,1703000,6026,4050,31200,48830,74638,22500,65961,1249,673908,9266,66305,28321,489688,2680,21645,6997,8015200,15540,47720,24240,36500,73021,16220000,47782,18600,13544,,263676,3467,201509,35395,254482,32895,,21170,,,13538,31000,30990,25094,75240,4500,85300,14180,18299,,139200,24588,21215,,56974,98518,,,40444,20000,1017,964,165832,24691,9651,5819,21799,1623756,12474,3680,345800,8461,735733,683000,237391,1578354,22430,43983,191000,2457576,49335,185620,551000,122129,66200,568026,13734,33123,38318,9622,169553,,12025,23309,3120,66700,50193,3060,24116,,14875,44503,41412,2029615,966303,1063312,24040,81360,82700,25080,48547,3827041,98263,2760,38402,14550,,41214,,10572,4900,,102400,108900,48050,27234,19001,23241,58813,41634,64722,4580,1841869,58319,34120,,187831,463569,35300,34500,27288,,246310,40426,205034,43549
2005-04,4,2005,8391,22844,6155,29144,63568,77097,,126374,21778,,,37000,49511,26980,60045,134285,68927,47493,195960,44007,372590,103500,869453,12728,249958,317719,71796,9720,225556,9026,77510,315580,11263,,20369,13129,88891,36588,3429,1708600,40970,1638000,11951,5870,31040,48480,78670,24600,62661,1493,830086,10800,77500,30962,414413,2460,26086,7000,8538500,16880,54536,21080,37799,77926,15869000,44245,20000,14352,18144,271964,9132,292163,40100,263470,32695,,21854,,,13538,31000,30620,25389,98320,6072,88814,13941,18921,76200,121700,26310,22093,11436,52851,129053,3994,10700,82107,20000,1358,970,164835,27935,9239,5891,22660,1603632,13636,3552,356132,7647,839480,640000,249256,1677612,22430,47283,185200,2841886,48682,187420,585800,125377,80200,661770,14079,32849,37164,16100,162647,,11973,23916,5150,66400,48411,2505,23917,7866,16720,44096,28095,1898434,965062,933372,23020,79501,83100,25309,48388,4207234,67513,3600,41675,10320,58400,41124,,10492,3350,,108300,125600,49700,27561,20267,22831,80741,46997,70447,940,1968968,59602,31920,,205650,473643,37476,35120,26518,,243199,40841,237927,37500
2005-05,5,2005,8891,23125,6106,29950,66688,93373,,126165,29277,,,66600,121795,39830,59750,139145,102456,40629,195179,38301,397400,104800,998749,17889,248884,316438,69753,9660,261400,9067,103690,317500,11134,,85680,12368,88715,42302,1742,1722300,40511,1901000,61115,9160,35690,48430,77802,25900,70691,53695,959148,14200,130250,33261,452023,9950,46080,7004,10509300,29640,59735,22590,37893,84371,15593000,79491,41400,17200,17885,272260,7310,489749,63100,266055,32822,,21526,,,13538,31000,30088,25430,244200,7540,87281,14203,18164,93200,120000,70961,21272,48051,48078,208594,4290,17558,123874,20000,1952,828,157799,33696,9910,5862,25700,1609434,14266,3565,351212,6980,938389,878000,253947,1872329,22430,48836,284900,3495082,47382,189530,586000,125126,79500,880390,15251,32667,35738,26800,168703,,11658,23744,14932,66500,48368,3750,23651,111000,17563,46537,5805,1696202,895012,801190,23135,78324,82200,25080,48547,4467986,98955,4660,38183,17000,64464,41052,,10572,6190,,189100,172400,49690,38928,21230,22294,171218,33731,57822,2790,2102432,64797,32460,,266839,479845,36367,35110,61109,,245517,40722,237259,88245
2005-06,6,2005,8571,22490,5557,29915,65693,96208,,122502,30224,,,67100,128669,42580,57760,132914,102841,43234,193253,38035,406540,99300,1014292,21915,245941,307667,70176,9562,274000,8937,91780,286366,10405,,116287,12349,88908,44721,876,1682000,39393,2007000,62952,9521,29150,48270,74999,23000,63785,59433,932812,13840,133309,31557,509074,13600,39640,7032,12359500,39220,58640,23070,36127,79511,15441000,87638,41800,17400,21685,259962,13947,528885,69000,264488,31984,,22057,,,13472,30025,29544,25389,307600,7800,81889,14038,16556,91317,138300,74455,20958,51473,43453,204500,4942,18054,122400,20000,786,836,148396,34409,9655,5877,19346,1575374,14092,3512,334415,8144,914373,996000,246304,2039080,22080,41990,361400,3480532,45741,196350,581600,124124,79100,981516,13587,32849,34819,27900,164371,,11083,24056,15000,66200,47023,5900,23128,137000,17248,48977,1832,1566575,801866,764709,21740,74012,80600,23997,48199,4217184,133576,8320,34616,15017,59200,41046,,10342,9600,,189700,191100,46320,32019,21230,20014,184017,35975,60296,1970,2149729,64150,31110,,274713,438800,35010,34780,109584,,240740,40130,238279,125579
2005-07,7,2005,7675,20912,4645,29562,64700,97342,,94411,30953,,,62500,107906,40590,56250,118814,95342,47192,188887,37858,367792,70500,961015,22227,242491,314128,72226,9340,260300,8719,70580,226000,8551,,117189,12058,81262,45083,822,1671900,38744,1943000,61605,9290,20240,47190,70044,24286,65480,59226,847402,13300,123700,28804,454376,17200,29635,6627,12417800,42030,56002,29130,32982,67650,15288000,88176,40200,17600,19192,244532,17298,458645,63700,260442,31035,,23434,,,12947,28169,28619,25249,299000,7420,77404,14210,14960,85139,164400,67968,20566,42276,38500,189300,4860,17763,109709,19328,781,774,140132,30283,8939,5379,22954,1527580,13748,3545,304420,8626,806924,948000,232490,2027123,20201,45551,355100,3255959,44045,196165,576400,122378,74100,837965,14005,31945,34819,24800,167242,,10669,24571,14500,65700,46101,8090,22061,127000,17602,46455,2347,1343373,569991,773382,19880,70015,74200,22697,45084,3639214,133771,8050,38381,15874,50100,38887,,9374,12800,,174400,180600,47820,21385,21160,17393,121334,38901,62357,1010,2097515,64247,31920,,258359,344939,32920,34348,122286,,233693,39426,237228,108296
2005-08,8,2005,6767,19082,1126,29178,63568,86074,,61031,31238,,,55400,85444,28150,55290,104042,83561,47050,184202,36895,327180,37800,870433,19767,238280,314303,71530,9135,254395,8006,32810,183135,5747,,89083,8692,71490,41346,747,1729800,38053,1767000,54802,8829,11700,45370,65359,21960,65193,38983,743110,11500,109000,26057,301400,16800,20088,5342,12022000,41820,53311,25590,29526,57357,15351000,88036,36900,17298,15200,227372,14752,360328,55400,256302,29918,,23053,,,12390,26485,27661,25030,234500,6270,74198,14375,13958,76200,148700,60612,20183,31678,35399,167631,4320,15606,53119,18044,780,735,132964,27448,7707,5526,20840,1482277,13412,3565,277700,8676,734649,824940,218646,1965453,8149,48889,330500,3032324,42644,193730,569400,105689,65400,611949,13514,31499,34819,20400,157802,,10061,24450,10602,64500,42668,8150,21101,104000,18577,44909,1630,1197211,377538,819673,19035,66494,71000,20916,39393,3271767,132116,6850,35364,13870,35600,35970,,9452,12700,,148000,175500,48270,6323,20906,14889,24075,47711,71393,1910,1995086,65437,34400,,216884,244179,30850,33750,119380,,226061,38729,237514,105802
2005-09,9,2005,5983,17711,787,28866,62032,71680,,45753,30909,,,51300,79533,18250,52428,98419,74285,46293,179997,36635,294870,27100,808336,17922,235932,306410,71606,8942,244100,7064,55310,149633,4552,,66437,11382,63762,35375,696,1572700,33716,1676000,46681,6440,6976,43950,61042,20900,65278,21585,652327,7170,95700,25243,235683,16300,12416,4715,11939000,40770,51764,24930,26147,51249,15219000,77217,34900,15989,7995,216730,15407,301379,45000,253350,28303,,22377,,,11603,25071,27143,24816,164000,5460,70756,13889,11514,67100,130100,56375,19892,21153,35090,150900,3789,11594,17959,16510,780,745,138175,24942,8680,5273,22114,1452128,13057,3478,274580,8181,708042,731000,206172,1933205,17556,44740,299000,2877345,41714,194220,554300,81572,56800,517030,13807,32080,34819,14400,160212,,9518,24827,8566,52100,37975,7390,20495,82600,17741,44340,2209,1328065,402642,925423,18098,63147,57400,19320,35207,3034837,126445,4730,41522,15294,21000,33840,,9045,11700,,123200,172000,39937,4960,20608,13293,13693,45815,69443,2140,1890254,61272,31110,,190948,186026,28744,33289,111379,,218623,37867,237641,99185
2005-10,10,2005,5511,16531,1314,28625,61753,56517,,38481,23897,,,51500,56766,15870,50805,91724,62844,42957,176595,36376,310040,19400,777646,15778,233856,309209,72255,8860,232800,6139,53820,132301,3697,,63849,6920,56946,28240,666,1527200,27726,1635000,40156,5858,7887,42790,56918,20400,63755,7721,566821,6460,83391,24484,233021,14700,12232,4199,12016300,40880,50487,29510,24700,45038,15078000,78567,25149,14594,4291,208434,12302,261247,35180,251100,26338,,22038,,,11209,23779,27040,25012,127500,4888,72142,14375,10766,51954,113600,45224,19680,19623,37527,153010,3654,7437,7600,16060,782,877,160386,24235,8875,5686,17645,1435313,12760,3446,271712,8111,674903,677676,199318,1941019,17413,50246,267500,2740131,40752,168100,569800,75195,44500,451172,13807,33445,34819,9860,166808,,9813,12965,7064,66400,32776,6630,19940,58168,18018,44014,2095,1462938,472598,990340,17865,61005,52300,17798,34649,2855374,114414,3154,38222,14357,28312,31799,,7968,10700,,105200,171684,35420,4954,20403,12056,14156,31064,54986,2030,1834100,56062,9858,,177226,176113,27295,32658,97088,,211614,37185,205947,80284
2005-11,11,2005,5152,15781,706,28487,61055,45967,,38254,22349,,,46100,46335,19880,50430,91571,55700,32100,174620,35602,305380,24100,802228,11993,232048,309623,70195,8410,231800,5808,60920,135730,3227,,78354,3724,54546,25320,656,1538400,25205,1620000,34334,3550,10954,42940,53070,21700,64417,1133,516683,6780,71587,24440,257249,10300,15663,3798,11976700,42240,49946,26160,24256,39413,14896000,51812,25021,14700,5207,208136,10992,244607,35238,250200,24986,,21872,,,10849,23621,26729,24999,104400,4270,69732,13904,10502,49735,103300,44598,19584,17667,45262,133519,3218,4867,18159,16252,785,892,159385,21763,8854,5786,15580,1430888,12578,3518,230980,8361,638414,666738,174282,1957582,17386,46705,240430,2615801,39757,168850,582300,67388,44300,459542,13466,31588,34819,10000,158739,,9470,18651,5769,63500,31336,5840,19573,32291,16623,45479,2604,1627412,605206,1022206,19280,59656,53400,16745,35820,2896041,108059,1789,37844,13809,19850,30802,,7707,10400,,92900,171100,36620,5926,20290,9429,17115,39448,63341,3150,1765292,54983,8520,,167442,242096,27060,32391,86156,,206658,36622,204680,51091
2005-12,12,2005,8891,21314,2370,28453,60503,61427,,108232,27400,,,63720,97502,31900,52510,96957,76868,44300,172830,37946,331480,124800,913000,12725,232820,269163,71264,9745,254900,7726,112740,275114,2685,,71461,9920,108729,30511,656,1634200,28068,1707000,45959,8570,29344,53000,49704,27600,79064,1410,648549,13700,105142,29667,325508,8935,44210,3772,11576300,42240,58343,27750,22959,37991,15131000,39391,35025,16400,14080,257948,5413,246550,58100,253800,32895,,20504,,,10849,31000,26470,25071,243000,7640,65859,13845,15068,78517,116800,66442,19878,36044,55468,198063,4234,9999,65014,20000,2032,970,149894,34923,9571,5891,19004,1641052,12165,3413,234677,7270,836422,684000,193136,2026677,22430,54131,268500,2924550,38918,201390,579400,60069,65800,521383,14430,32350,39120,12500,165777,,9228,23014,7296,68600,59731,5290,19490,60000,18417,44991,5126,1893469,725801,1167668,26175,59566,54800,15623,48547,3754767,107283,5008,36813,17000,40989,36436,,10572,9680,,104700,191600,42980,11139,20267,9810,20039,31227,54321,1860,2022138,54078,11280,,218169,369959,32365,32339,64728,,296292,36510,209531,45712
2006-01,1,2006,8891,23135,5468,28522,60778,75404,,53769,32370,,,56900,92946,41820,53915,111179,83068,37700,179909,45837,264940,107400,939020,13728,232048,285548,70809,9700,236500,8384,136760,270000,3532,,56453,12220,73638,32062,676,1631500,34741,1664000,40138,3890,41864,48660,47092,20800,63967,1182,425054,13940,100548,35537,395955,7770,62810,6910,11205900,41710,51154,35580,21311,47740,15335000,36881,31490,13800,6283,266340,4582,244905,54700,277300,32895,,19829,,,10914,31000,27092,11226,356300,6930,72554,14233,15415,67238,129200,51428,20002,36229,52136,199409,3952,11302,71784,20000,813,745,142259,27804,9230,4811,19058,1616976,12500,2743,268862,7436,734384,666789,181275,1972250,22430,39045,268700,2790281,37725,181040,561900,66065,57000,653798,14480,33123,34819,9811,164056,,9421,24416,7115,67000,51820,4700,23872,77277,17781,44014,12677,2030250,877098,1153152,23735,58498,58800,14755,48547,3586074,101563,3863,34979,12530,50121,41279,,10572,8400,,105000,204273,36340,11090,20381,21227,19732,27042,50812,1970,2009460,55314,24165,,215431,395000,32660,32245,53016,,248302,37695,206654,46166
2006-02,2,2006,8891,24281,5505,28591,60365,78918,,89697,33800,,,58900,113097,39800,55600,115051,83001,39901,180438,44869,265180,109000,961802,14485,232048,273049,72436,9530,242300,9103,163000,314265,4138,,45860,12787,77629,32428,747,1626100,35802,1647000,25540,5290,47228,49990,48687,21700,73191,1713,445373,14200,103923,40710,401670,6670,67600,7176,10793400,41090,56744,35180,20000,52915,15520000,44944,31938,14700,10998,268671,14860,248125,56300,281220,32895,,21587,,,10360,31000,27040,11543,408700,7460,73601,13874,15610,74126,140100,49467,20258,32421,49046,200392,4139,14059,49927,20000,1637,976,140774,34153,8472,5833,20200,1641443,12552,3279,277220,7805,759964,689000,191726,2016320,22430,52169,262600,3007906,37953,176930,546700,65709,59600,719421,15199,33307,34819,11100,164333,,9616,22949,7221,67200,49955,4080,24005,93928,18961,44584,15635,2019836,875452,1144384,25850,56648,65900,13772,48547,3834224,107850,4588,37576,16975,58346,41642,,10572,6140,,105100,207200,42070,16033,20449,21566,25000,24295,47656,1600,2006988,56541,29556,,214683,410917,33160,32245,53280,,262905,37525,208284,44215
2006-03,3,2006,8891,23485,6155,29353,65126,78054,,101206,32100,,,51700,107818,38230,59865,138462,84200,29300,192511,57073,340100,108300,998000,15201,234893,317719,69594,10330,218100,9032,206190,323921,5442,,34114,15615,88172,34154,1752,1664700,40590,1696000,8532,4070,49141,49050,51584,17000,71062,1264,710214,14000,99713,48623,495716,3420,95040,6933,10704100,42660,63364,25350,20667,77009,15337000,32447,27898,14800,13100,279942,17785,287980,54800,304762,32895,,21811,,,11060,31000,27920,12654,462400,6955,88166,14083,19395,77847,149700,40649,20769,22478,59847,184519,4047,14871,38262,20000,1001,976,151538,31185,8430,5906,17834,1636777,13192,3216,331827,7857,805695,680000,255072,2074976,22430,50673,213000,2898959,37048,193540,563900,70830,57800,843444,15043,32758,34819,9570,166108,,11135,24841,6912,67200,50070,3510,24425,86105,18517,51175,16178,2031649,968506,1063143,27665,61277,77100,14126,48547,3853900,108870,3923,39303,14013,56317,41363,,10572,3940,,91300,204100,47660,29608,21021,21308,60450,44491,68228,1460,2102134,60132,34400,,202837,444970,38315,32735,56495,,251429,38787,214800,37844
2006-04,4,2006,8891,24769,6155,30021,70892,80855,,118815,35600,,,54800,,31330,60340,141308,94300,,197177,61291,355480,106800,1080000,16837,251840,316725,68828,10000,215000,9001,246740,323482,8096,,28081,21567,88663,41964,2372,1665500,41294,1829000,31444,6000,48937,48820,56564,26300,73538,4312,766500,14200,114600,58367,327648,2330,97438,6979,11093400,43830,74668,23290,21507,83841,14966000,33968,27486,15000,,296140,16624,382631,56200,339845,32895,,21483,,,11597,31000,27868,13797,550500,7468,89252,14195,19132,,137000,40783,21627,,56541,208000,4250,,123272,20000,909,970,156670,30424,10203,5950,18374,1622395,13636,2970,359740,7833,899183,759000,262455,2207572,22430,42428,199000,3136502,37680,198420,558000,70830,67600,888856,15303,33353,37769,17400,167012,,11815,24457,,66800,49277,2950,24049,,18058,49547,23846,2024025,964671,1059354,24820,66353,82900,15946,48547,4057305,93888,4640,37565,17000,,41325,,10516,2010,,112300,211900,48840,59326,21555,21502,132703,47116,70429,2330,2337753,60814,33290,,225805,478293,37730,33594,45710,,245570,40781,238407,38200
2006-05,5,2006,8891,23362,6155,29915,72064,81134,,128780,38600,,,63200,117846,35170,59280,142846,105000,39100,197397,45157,380580,104600,1120000,17226,252381,316438,70970,9870,261700,9014,251250,304560,7007,,92916,14334,89154,43370,924,1690200,41085,1882000,59193,8070,49400,48410,57982,24700,70880,57433,927571,14200,133309,55967,472938,11700,91220,6967,12258100,47060,72164,26740,18991,88404,14470000,69206,41412,17300,18093,287645,14433,412940,64900,336995,31830,,21392,,,11701,31000,26884,14124,679400,7350,89189,13587,18283,92193,151500,72110,21545,44462,52442,208719,4177,17194,122836,20000,814,662,161116,30566,10017,5646,23632,1596120,13384,3362,355577,8003,937447,930000,262990,2287150,22395,41656,302200,3479595,37409,196070,562200,71902,71500,919004,14405,30882,37345,25200,165409,,11815,24578,14026,66400,44677,4200,23828,133760,18317,45967,5645,1897192,893430,1003762,23520,67722,82600,15208,48069,4467101,103639,5454,40132,16650,61181,41201,,10112,4470,,190100,221700,48310,49516,21438,20572,180176,46247,69778,2080,2428708,64969,34680,,264861,479845,37300,33385,84266,,242125,40722,238055,93400
